[2026-05-14 20:50:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'region': 'deprecated', 'home_header': None, 'max_stage_video_channel_users': 50, 'premium_tier': 0, 'splash': None, 'owner_configured_content_level': 0, 'incidents_data': None, 'icon': '8aa525dc78807978059fef8719489cfa', 'large': False, 'profile': None, 'activity_instances': [], 'roles': [{'version': 1716553421522, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1243539922728652870', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1778681539203, 'unicode_emoji': None, 'tags': {'bot_id': '1504119468547117217'}, 'position': 1, 'permissions': '240640', 'name': 'cocoanut', 'mentionable': False, 'managed': True, 'id': '1504124135566086314', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'stickers': [], 'soundboard_sounds': [], 'channels': [{'version': 1716553421524, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '1243539922728652871', 'flags': 0}, {'version': 1716553421528, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '1243539922728652872', 'flags': 0}, {'version': 1752123244250, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [{'type': 1, 'id': '708972715675222026', 'deny': '0', 'allow': '634403982670929'}], 'parent_id': '1243539922728652871', 'name': 'not-general', 'last_message_id': '1504124136765521960', 'id': '1243539922728652873', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1716553421544, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1243539922728652872', 'name': 'General', 'last_message_id': None, 'id': '1243539922728652874', 'icon_emoji': {'name': '🎙️', 'id': None}, 'flags': 0, 'bitrate': 64000}, {'version': 1778681765541, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1243539922728652871', 'nsfw': False, 'name': 'bot-test', 'last_pin_timestamp': '2026-05-13T14:17:12.107000+00:00', 'last_message_id': '1504480381078868098', 'id': '1504125084917436518', 'flags': 0}], 'presences': [], 'embedded_activities': [], 'hub_type': None, 'afk_timeout': 300, 'verification_level': 0, 'id': '1243539922728652870', 'afk_channel_id': None, 'discovery_splash': None, 'max_members': 25000000, 'name': 'Bruh skn trio', 'voice_states': [], 'premium_features': None, 'features': [], 'system_channel_flags': 0, 'preferred_locale': 'en-US', 'lazy': True, 'experiments': {'evaluation_id': None, 'assignments': []}, 'safety_alerts_channel_id': None, 'banner': None, 'owner_id': '879635475550314497', 'threads': [], 'mfa_level': 0, 'default_message_notifications': 0, 'system_channel_id': '1243539922728652873', 'premium_progress_bar_enabled_user_updated_at': None, 'description': None, 'explicit_content_filter': 0, 'premium_subscription_count': 0, 'vanity_url_code': None, 'guild_scheduled_events': [], 'official_message_color': None, 'nsfw': False, 'rules_channel_id': None, 'members': [{'user': {'username': 'cocoanut', 'public_flags': 0, 'primary_guild': None, 'id': '1504119468547117217', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '1941', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1504124135566086314'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-05-13T14:12:19.239052+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'joined_at': '2026-05-13T14:12:19.239052+00:00', 'application_command_counts': {}, 'public_updates_channel_id': None, 'inventory_settings': None, 'latest_onboarding_question_id': None, 'verification_role_id': None, 'premium_progress_bar_enabled': False, 'unavailable': False, 'moderator_reporting': None, 'stage_instances': [], 'game_application_ids': None, 'member_count': 5, 'version': 1745325912315, 'nsfw_level': 0, 'application_id': None, 'max_video_channel_users': 25, 'emojis': []}}
[2026-05-14 20:50:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-05-14 20:50:22] [DEBUG   ] discord.client: Dispatching event guild_available
[2026-05-14 20:50:24] [DEBUG   ] discord.client: Dispatching event ready
[2026-05-14 20:50:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 3, 'op': 0, 'd': {'user_id': '879635475550314497', 'timestamp': 1778766630, 'member': {'user': {'username': 'luissuarez0529', 'public_flags': 0, 'primary_guild': None, 'id': '879635475550314497', 'global_name': 'Luis Suarez', 'display_name_styles': None, 'display_name': 'Luis Suarez', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'd0d71da1e5cf63d348e9441121a3ed37'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-24T12:23:41.468000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1504125084917436518', 'guild_id': '1243539922728652870'}}
[2026-05-14 20:50:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-05-14 20:50:30] [DEBUG   ] discord.client: Dispatching event typing
[2026-05-14 20:50:30] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-05-14 20:50:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 4, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-05-14T13:50:30.310000+00:00', 'pinned': False, 'nonce': '1504481032001290240', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-24T12:23:41.468000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1504481033574289599', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '$help', 'components': [], 'channel_type': 0, 'channel_id': '1504125084917436518', 'author': {'username': 'luissuarez0529', 'public_flags': 0, 'primary_guild': None, 'id': '879635475550314497', 'global_name': 'Luis Suarez', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'd0d71da1e5cf63d348e9441121a3ed37'}, 'attachments': [], 'guild_id': '1243539922728652870'}}
[2026-05-14 20:50:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-05-14 20:50:30] [DEBUG   ] discord.client: Dispatching event message
[2026-05-14 20:50:30] [DEBUG   ] discord.client: Dispatching event command
[2026-05-14 20:50:30] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1504125084917436518/messages with {"embeds":[{"fields":[{"inline":false,"name":"Help","value":"$help - Use this to see list of command"},{"inline":false,"name":"Translate Korean","value":"`$koreanT` - when use this command upload a korean manga picture with it to get translate\nNote: one page only"},{"inline":false,"name":"Check Token","value":"$checkToken - Use this to see how many image left can you upload this month"}],"flags":0,"color":3447003,"type":"rich","description":"Here is a list of everything I can do!","title":"Bot Command Menu"}],"content":null,"components":[],"nonce":"5516096178376355188","enforce_nonce":true,"tts":false} has returned 200
[2026-05-14 20:50:30] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (62df3a8bf3cb0dd93018dd80d06039f6).
[2026-05-14 20:50:30] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1504125084917436518/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Bot Command Menu', 'description': 'Here is a list of everything I can do!', 'color': 3447003, 'fields': [{'name': 'Help', 'value': '$help - Use this to see list of command', 'inline': False}, {'name': 'Translate Korean', 'value': '`$koreanT` - when use this command upload a korean manga picture with it to get translate\nNote: one page only', 'inline': False}, {'name': 'Check Token', 'value': '$checkToken - Use this to see how many image left can you upload this month', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2026-05-14T13:50:30.615000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1504481034853552229', 'channel_id': '1504125084917436518', 'author': {'id': '1504119468547117217', 'username': 'cocoanut', 'avatar': None, 'discriminator': '1941', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '5516096178376355188'}
[2026-05-14 20:50:30] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-05-14 20:50:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 5, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-05-14T13:50:30.615000+00:00', 'pinned': False, 'nonce': '5516096178376355188', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1504124135566086314'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-05-13T14:12:19.239052+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1504481034853552229', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Bot Command Menu', 'id': '1504481034853552230', 'fields': [{'value': '$help - Use this to see list of command', 'name': 'Help', 'inline': False}, {'value': '`$koreanT` - when use this command upload a korean manga picture with it to get translate\nNote: one page only', 'name': 'Translate Korean', 'inline': False}, {'value': '$checkToken - Use this to see how many image left can you upload this month', 'name': 'Check Token', 'inline': False}], 'description': 'Here is a list of everything I can do!', 'content_scan_version': 0, 'color': 3447003}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1504125084917436518', 'author': {'username': 'cocoanut', 'public_flags': 0, 'primary_guild': None, 'id': '1504119468547117217', 'global_name': None, 'display_name_styles': None, 'discriminator': '1941', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1243539922728652870'}}
[2026-05-14 20:50:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-05-14 20:50:30] [DEBUG   ] discord.client: Dispatching event message
[2026-05-14 20:51:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2026-05-14 20:51:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-05-14 20:51:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 6, 'op': 0, 'd': {'user_id': '879635475550314497', 'timestamp': 1778766665, 'member': {'user': {'username': 'luissuarez0529', 'public_flags': 0, 'primary_guild': None, 'id': '879635475550314497', 'global_name': 'Luis Suarez', 'display_name_styles': None, 'display_name': 'Luis Suarez', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'd0d71da1e5cf63d348e9441121a3ed37'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-24T12:23:41.468000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1504125084917436518', 'guild_id': '1243539922728652870'}}
[2026-05-14 20:51:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-05-14 20:51:05] [DEBUG   ] discord.client: Dispatching event typing
[2026-05-14 20:51:05] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-05-14 20:51:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 7, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-05-14T13:51:09.417000+00:00', 'pinned': False, 'nonce': '1504481196027936768', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-24T12:23:41.468000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1504481197601067122', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '$DEBUG_read_image', 'components': [], 'channel_type': 0, 'channel_id': '1504125084917436518', 'author': {'username': 'luissuarez0529', 'public_flags': 0, 'primary_guild': None, 'id': '879635475550314497', 'global_name': 'Luis Suarez', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'd0d71da1e5cf63d348e9441121a3ed37'}, 'attachments': [], 'guild_id': '1243539922728652870'}}
[2026-05-14 20:51:09] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-05-14 20:51:09] [DEBUG   ] discord.client: Dispatching event message
[2026-05-14 20:51:09] [DEBUG   ] discord.client: Dispatching event command
[2026-05-14 20:51:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 8, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-05-14T13:51:10.091000+00:00', 'pinned': False, 'nonce': '4737746286217251627', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1504124135566086314'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-05-13T14:12:19.239052+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1504481200427892818', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "You didn't attach an image!", 'components': [], 'channel_type': 0, 'channel_id': '1504125084917436518', 'author': {'username': 'cocoanut', 'public_flags': 0, 'primary_guild': None, 'id': '1504119468547117217', 'global_name': None, 'display_name_styles': None, 'discriminator': '1941', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1243539922728652870'}}
[2026-05-14 20:51:10] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-05-14 20:51:10] [DEBUG   ] discord.client: Dispatching event message
[2026-05-14 20:51:10] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1504125084917436518/messages with {"content":"You didn't attach an image!","components":[],"nonce":"4737746286217251627","enforce_nonce":true,"tts":false} has returned 200
[2026-05-14 20:51:10] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1504125084917436518/messages has received {'type': 0, 'content': "You didn't attach an image!", 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-05-14T13:51:10.091000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1504481200427892818', 'channel_id': '1504125084917436518', 'author': {'id': '1504119468547117217', 'username': 'cocoanut', 'avatar': None, 'discriminator': '1941', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '4737746286217251627'}
[2026-05-14 20:51:10] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-05-14 20:51:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 9, 'op': 0, 'd': {'user_id': '879635475550314497', 'timestamp': 1778766674, 'member': {'user': {'username': 'luissuarez0529', 'public_flags': 0, 'primary_guild': None, 'id': '879635475550314497', 'global_name': 'Luis Suarez', 'display_name_styles': None, 'display_name': 'Luis Suarez', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'd0d71da1e5cf63d348e9441121a3ed37'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-24T12:23:41.468000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1504125084917436518', 'guild_id': '1243539922728652870'}}
[2026-05-14 20:51:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-05-14 20:51:14] [DEBUG   ] discord.client: Dispatching event typing
[2026-05-14 20:51:14] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-05-14 20:51:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 10, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-05-14T13:51:38.296000+00:00', 'pinned': False, 'nonce': '1504481314709962752', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-24T12:23:41.468000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1504481318728372385', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '$DEBUG_read_image', 'components': [], 'channel_type': 0, 'channel_id': '1504125084917436518', 'author': {'username': 'luissuarez0529', 'public_flags': 0, 'primary_guild': None, 'id': '879635475550314497', 'global_name': 'Luis Suarez', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'd0d71da1e5cf63d348e9441121a3ed37'}, 'attachments': [{'width': 736, 'url': 'https://cdn.discordapp.com/attachments/1504125084917436518/1504481318795214869/3198e08dcc7f8ddf.jpeg?ex=6a0724ea&is=6a05d36a&hm=075e5732f76f4097f140420c387fe68381aac835b56c808cbdbcd46ebda1fdcb&', 'title': '_', 'size': 48536, 'proxy_url': 'https://media.discordapp.net/attachments/1504125084917436518/1504481318795214869/3198e08dcc7f8ddf.jpeg?ex=6a0724ea&is=6a05d36a&hm=075e5732f76f4097f140420c387fe68381aac835b56c808cbdbcd46ebda1fdcb&', 'placeholder_version': 1, 'placeholder': 'Y6cRdISHh3ePeHh0d3iIcFgJlg==', 'original_content_type': 'image/jpeg', 'id': '1504481318795214869', 'height': 460, 'filename': '3198e08dcc7f8ddf.jpeg', 'content_type': 'image/jpeg', 'content_scan_version': 4}], 'guild_id': '1243539922728652870'}}
[2026-05-14 20:51:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-05-14 20:51:38] [DEBUG   ] discord.client: Dispatching event message
[2026-05-14 20:51:38] [DEBUG   ] discord.client: Dispatching event command
[2026-05-14 20:51:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 11, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-05-14T13:51:39.129000+00:00', 'pinned': False, 'nonce': '8741727093005803654', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1504124135566086314'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-05-13T14:12:19.239052+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1504481322222227567', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'I see your image! Here is the link: https://cdn.discordapp.com/attachments/1504125084917436518/1504481318795214869/3198e08dcc7f8ddf.jpeg?ex=6a0724ea&is=6a05d36a&hm=075e5732f76f4097f140420c387fe68381aac835b56c808cbdbcd46ebda1fdcb&', 'components': [], 'channel_type': 0, 'channel_id': '1504125084917436518', 'author': {'username': 'cocoanut', 'public_flags': 0, 'primary_guild': None, 'id': '1504119468547117217', 'global_name': None, 'display_name_styles': None, 'discriminator': '1941', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1243539922728652870'}}
[2026-05-14 20:51:39] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-05-14 20:51:39] [DEBUG   ] discord.client: Dispatching event message
[2026-05-14 20:51:39] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1504125084917436518/messages with {"content":"I see your image! Here is the link: https://cdn.discordapp.com/attachments/1504125084917436518/1504481318795214869/3198e08dcc7f8ddf.jpeg?ex=6a0724ea&is=6a05d36a&hm=075e5732f76f4097f140420c387fe68381aac835b56c808cbdbcd46ebda1fdcb&","components":[],"nonce":"8741727093005803654","enforce_nonce":true,"tts":false} has returned 200
[2026-05-14 20:51:39] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1504125084917436518/messages has received {'type': 0, 'content': 'I see your image! Here is the link: https://cdn.discordapp.com/attachments/1504125084917436518/1504481318795214869/3198e08dcc7f8ddf.jpeg?ex=6a0724ea&is=6a05d36a&hm=075e5732f76f4097f140420c387fe68381aac835b56c808cbdbcd46ebda1fdcb&', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-05-14T13:51:39.129000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1504481322222227567', 'channel_id': '1504125084917436518', 'author': {'id': '1504119468547117217', 'username': 'cocoanut', 'avatar': None, 'discriminator': '1941', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '8741727093005803654'}
